date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,et0_fao_evapotranspiration,wind_speed_100m,wind_direction_100m
2022-08-16 05:00:00+00:00,73.3703,50.591793,53.9303,73.782166,0.0,0.000486383,2.1103816,32.005356
2022-08-16 06:00:00+00:00,71.3903,56.630886,55.1903,72.6048,0.0,0.0,1.3422,90.0
2022-08-16 07:00:00+00:00,69.8603,56.419987,53.6603,70.32619,0.0,0.000129894,2.237,90.0
2022-08-16 08:00:00+00:00,68.240295,57.133606,52.4903,68.10976,0.0,0.000365733,1.9112936,69.44387
2022-08-16 09:00:00+00:00,66.4403,58.615604,51.500298,65.95586,0.0,0.000363117,2.3779638,48.814175
2022-08-16 10:00:00+00:00,64.280304,62.979256,51.4103,63.577595,0.0,0.000398079,2.3031323,29.054508
2022-08-16 11:00:00+00:00,62.4803,71.440865,53.1203,62.092415,0.0,0.000263438,2.6937048,355.23645
2022-08-16 12:00:00+00:00,60.9503,88.79222,57.6203,62.77682,0.0,0.0,1.304384,30.963696
2022-08-16 13:00:00+00:00,60.9503,85.680786,56.630302,62.491875,0.0,0.0,1.2654383,44.999897
2022-08-16 14:00:00+00:00,59.960304,87.31537,56.1803,61.22222,0.0,0.000392348,1.6131237,56.309914
2022-08-16 15:00:00+00:00,61.310295,82.959946,56.090298,62.447266,0.0,0.002595296,1.2654383,44.999897
2022-08-16 16:00:00+00:00,65.0003,69.39389,54.7403,65.33626,0.0,0.007558712,2.5505724,344.7448
2022-08-16 17:00:00+00:00,70.7603,54.53679,53.570297,70.74277,0.0,0.013616748,3.472758,345.06854
2022-08-16 18:00:00+00:00,78.1403,41.215286,52.6703,79.08176,0.0,0.019979566,5.1645155,342.34976
2022-08-16 19:00:00+00:00,84.8003,32.536705,52.130302,85.75074,0.0,0.025818292,7.8135056,336.3706
2022-08-16 20:00:00+00:00,90.110306,25.635517,50.2403,90.05807,0.0,0.030527005,10.81191,335.55606
2022-08-16 21:00:00+00:00,93.1703,22.533918,49.340298,91.82933,0.0,0.032937862,13.505627,333.43503
2022-08-16 22:00:00+00:00,93.8003,22.850914,50.2403,91.56995,0.0,0.03227383,15.332836,336.8014
2022-08-16 23:00:00+00:00,93.44031,23.495886,50.6903,90.08418,0.0,0.02962367,16.5538,341.07526
2022-08-17 00:00:00+00:00,95.24031,18.276299,45.4703,89.45848,0.0,0.02632635,15.370323,338.6631
2022-08-17 01:00:00+00:00,92.7203,20.791267,46.820297,86.87307,0.0,0.020116242,15.087731,344.5213
2022-08-17 02:00:00+00:00,88.0403,24.99145,47.810303,83.48561,0.0,0.01232536,12.592939,347.692
2022-08-17 03:00:00+00:00,81.8303,31.648966,48.8003,78.785965,0.0,0.005252849,11.615179,344.3577
2022-08-17 04:00:00+00:00,77.780304,37.37013,49.7003,75.44431,0.0,0.003390516,10.0041685,349.69522
2022-08-17 05:00:00+00:00,75.4403,41.75982,50.6003,73.38927,0.0,0.002961594,8.081114,355.23645
2022-08-17 06:00:00+00:00,73.4603,45.52272,51.140297,72.049644,0.0,0.002008213,6.299449,353.88458
2022-08-17 07:00:00+00:00,71.66029,50.33962,52.2203,71.028595,0.0,0.001147413,2.5308766,315.0001
2022-08-17 08:00:00+00:00,70.2203,55.54841,53.570297,70.58727,0.0,0.000238494,0.2237,270.0
2022-08-17 09:00:00+00:00,69.5903,55.64364,53.0303,70.13453,0.0,0.0,1.7896,90.0
2022-08-17 10:00:00+00:00,68.9603,57.991844,53.570297,69.49115,0.0,0.0,2.6844,90.0
2022-08-17 11:00:00+00:00,69.2303,53.960606,51.860302,68.99546,0.0,0.000351483,5.2414584,129.80553
2022-08-17 12:00:00+00:00,69.7703,49.394257,49.9703,67.96927,0.0,0.001765271,5.5249825,21.370695
2022-08-17 13:00:00+00:00,67.0703,65.22421,55.0103,65.829895,0.0,0.001676354,7.8135056,336.3706
2022-08-17 14:00:00+00:00,66.8003,70.49933,56.9003,67.84893,0.0,0.001274017,5.8718586,139.63554
2022-08-17 15:00:00+00:00,71.9303,48.575043,51.500298,71.19028,0.0,0.003592194,7.5695267,145.84026
2022-08-17 16:00:00+00:00,76.7003,41.264828,51.4103,76.39538,0.0,0.007432486,0.8065618,236.3099
2022-08-17 17:00:00+00:00,79.9403,38.720963,52.5803,78.270325,0.0,0.014704233,5.9438567,340.20102
2022-08-17 18:00:00+00:00,82.5503,35.449955,52.4903,81.0246,0.0,0.02094612,9.138905,338.45895
2022-08-17 19:00:00+00:00,85.2503,32.284023,52.310303,84.45232,0.0,0.024989739,10.263418,343.53992
2022-08-17 20:00:00+00:00,89.7503,28.643986,52.9403,89.54088,0.0,0.03015564,12.131472,337.21756
2022-08-17 21:00:00+00:00,91.640305,27.902212,53.840298,88.88958,0.0,0.031528253,18.620926,343.96
2022-08-17 22:00:00+00:00,89.3003,31.540024,55.1903,85.58747,0.0,0.030465823,22.62358,335.46228
2022-08-17 23:00:00+00:00,88.2203,32.209385,54.8303,84.565994,0.0,0.027486755,20.741465,343.715
2022-08-18 00:00:00+00:00,84.350296,33.67236,52.6703,80.360054,0.0,0.021260345,16.014482,335.22488
2022-08-18 01:00:00+00:00,84.5303,31.747995,51.2303,80.02607,0.0,0.016956478,14.650215,352.98358
2022-08-18 02:00:00+00:00,81.2903,35.253643,51.2303,77.655334,0.0,0.010312376,12.50521,349.69522
2022-08-18 03:00:00+00:00,75.9803,43.979485,52.4903,73.65236,0.0,0.004581531,9.480236,340.70987
2022-08-18 04:00:00+00:00,72.2003,51.93886,53.570297,70.34596,0.0,0.002954417,10.108666,335.13632
2022-08-18 05:00:00+00:00,69.6803,57.14257,53.840298,68.16478,0.0,0.002229927,9.606085,332.24155
2022-08-18 06:00:00+00:00,67.4303,65.05424,55.2803,67.73703,0.0,0.000568632,4.6116934,320.90613
2022-08-18 07:00:00+00:00,65.4503,72.215416,56.270298,66.32338,0.0,0.00012354,3.042649,323.97253
2022-08-18 08:00:00+00:00,63.0203,80.68688,56.9903,63.5113,0.0,0.000143992,4.5295796,339.77505
2022-08-18 09:00:00+00:00,60.410297,90.50997,57.6203,61.201584,0.0,0.0,4.6548953,324.78232
2022-08-18 10:00:00+00:00,58.5203,98.08241,57.9803,59.597897,0.0,0.0,3.8486803,324.46225
2022-08-18 11:00:00+00:00,57.8003,98.714005,57.4403,58.1579,0.0,0.0,5.101145,344.7448
2022-08-18 12:00:00+00:00,57.710304,98.713486,57.3503,58.10322,0.0,0.0,5.222329,350.13425
2022-08-18 13:00:00+00:00,57.9803,97.76079,57.3503,58.635315,0.0,0.0,4.440318,40.9143
2022-08-18 14:00:00+00:00,58.340298,95.26303,56.9903,59.506214,0.0,0.000347204,3.702894,64.98315
2022-08-18 15:00:00+00:00,58.0703,94.640526,56.5403,59.49712,0.0,0.001988711,2.6183414,70.01681
2022-08-18 16:00:00+00:00,60.0503,86.753174,56.090298,61.701736,0.0,0.005984491,0.2237,270.0
2022-08-18 17:00:00+00:00,63.8303,77.41506,56.630302,64.65567,0.0,0.010422277,3.3028908,331.69934
2022-08-18 18:00:00+00:00,69.5903,63.021446,56.4503,71.44414,0.0,0.017054714,5.751309,346.50424
2022-08-18 19:00:00+00:00,74.4503,50.750282,55.0103,76.178734,0.0,0.021935511,8.405883,334.79892
2022-08-18 20:00:00+00:00,77.6903,44.096966,54.110302,77.97335,0.0,0.025231518,13.0438385,337.8336
2022-08-18 21:00:00+00:00,78.41029,42.499542,53.750298,78.159,0.0,0.025841419,14.360424,341.8472
2022-08-18 22:00:00+00:00,78.7703,41.17703,53.2103,77.24509,0.0,0.025215672,16.225576,344.81412
2022-08-18 23:00:00+00:00,76.6103,45.40256,53.9303,73.55503,0.0,0.021827908,19.030285,342.20392
2022-08-19 00:00:00+00:00,76.8803,45.443684,54.2003,73.434044,0.0,0.01838802,16.270235,341.56494
2022-08-19 01:00:00+00:00,74.2703,50.890278,54.9203,71.047615,0.0,0.012924006,14.655338,347.66092
2022-08-19 02:00:00+00:00,71.3003,58.497604,56.000298,69.392075,0.0,0.007105229,11.959063,352.47626
2022-08-19 03:00:00+00:00,67.7003,67.90132,56.7203,66.53956,0.0,0.002549128,11.443736,355.51547
2022-08-19 04:00:00+00:00,64.3703,76.46213,56.810303,62.99479,0.0,0.001194692,12.945641,350.04944
2022-08-19 05:00:00+00:00,62.3003,81.1596,56.4503,61.314957,0.0,0.00061431,10.885712,350.53775
2022-08-19 06:00:00+00:00,61.310295,82.959946,56.090298,61.27569,0.0,0.000109195,7.1584,360.0
2022-08-19 07:00:00+00:00,60.3203,84.81114,55.7303,60.28469,0.0,0.0,6.729616,344.57776
2022-08-19 08:00:00+00:00,59.2403,88.42536,55.820297,59.279633,0.0,0.0,6.651079,340.3461
2022-08-19 09:00:00+00:00,58.610302,88.107056,55.1003,58.57196,0.0,0.0,5.884628,351.2539
2022-08-19 10:00:00+00:00,58.250298,87.80147,54.6503,58.8155,0.0,0.0,4.474,360.0
2022-08-19 11:00:00+00:00,57.3503,90.68677,54.6503,57.80764,0.0,0.0,4.051379,353.6599
2022-08-19 12:00:00+00:00,57.710304,94.63241,56.1803,59.302845,0.0,0.0,2.4196854,33.6901
2022-08-19 13:00:00+00:00,57.0803,97.43471,56.360302,58.254265,0.0,0.0,3.0012505,26.564985
2022-08-19 14:00:00+00:00,57.0803,98.070526,56.5403,58.31753,0.0,0.000205504,2.0008337,26.564985
2022-08-19 15:00:00+00:00,58.610302,88.3957,55.1903,59.571228,0.0,0.002388205,1.2046614,21.801476
2022-08-19 16:00:00+00:00,61.4003,80.30295,55.2803,61.5138,0.0,0.007331366,3.8616607,349.99207
2022-08-19 17:00:00+00:00,66.8003,66.70229,55.3703,66.79978,0.0,0.013080374,5.7032533,348.6901
2022-08-19 18:00:00+00:00,72.2903,54.040245,54.7403,73.641846,0.0,0.018737912,6.4563713,345.9637
2022-08-19 19:00:00+00:00,77.4203,43.336224,53.390297,78.912865,0.0,0.023742761,8.130503,352.09293
2022-08-19 20:00:00+00:00,81.1103,36.41581,51.9503,81.24242,0.0,0.027284727,11.671053,347.82855
2022-08-19 21:00:00+00:00,82.91029,33.449127,51.2303,81.79308,0.0,0.028713943,14.487058,346.60748
2022-08-19 22:00:00+00:00,84.44029,32.697376,51.9503,82.8885,0.0,0.028154321,15.36381,343.93994
2022-08-19 23:00:00+00:00,83.990295,34.6317,53.1203,81.56624,0.0,0.02531258,15.7450485,337.44272
2022-08-20 00:00:00+00:00,80.9303,38.492706,53.3003,77.81994,0.0,0.019908648,14.048644,350.8377
2022-08-20 01:00:00+00:00,78.41029,43.0622,54.110302,75.05135,0.0,0.014370048,13.166033,350.21765
2022-08-20 02:00:00+00:00,74.9003,49.180046,54.560303,72.37726,0.0,0.008294061,11.515661,352.18478
2022-08-20 03:00:00+00:00,70.5803,58.020447,55.1003,69.157646,0.0,0.003146848,10.290199,360.0
2022-08-20 04:00:00+00:00,68.5103,62.273148,55.1003,67.282074,0.0,0.00194102,9.621701,358.66782
2022-08-20 05:00:00+00:00,66.530304,67.32814,55.3703,65.299835,0.0,0.001589855,9.182606,357.20734
2022-08-20 06:00:00+00:00,65.4503,69.89835,55.3703,64.59984,0.0,0.00115605,8.056306,1.5911111
2022-08-20 07:00:00+00:00,64.7303,70.74156,55.0103,64.51214,0.0,0.000618858,5.8718586,17.744766
2022-08-20 08:00:00+00:00,63.560295,71.78793,54.2903,64.00517,0.0,0.0,4.4290338,44.999897
2022-08-20 09:00:00+00:00,63.2003,68.51433,52.6703,63.178875,0.0,0.0,4.2561827,93.012726
2022-08-20 10:00:00+00:00,61.4903,71.81213,52.310303,60.860126,0.0,0.000232981,5.605906,118.61037
2022-08-20 11:00:00+00:00,60.410297,77.631516,53.390297,60.27763,0.0,0.0,5.1060476,118.8107
2022-08-20 12:00:00+00:00,59.1503,86.139755,55.0103,59.327106,0.0,0.0,5.101145,127.875046
2022-08-20 13:00:00+00:00,58.610302,89.85144,55.640297,59.383533,0.0,0.0,4.906124,136.8476
2022-08-20 14:00:00+00:00,59.4203,87.00326,55.5503,60.49675,0.0,0.000408962,3.3255396,137.72638
2022-08-20 15:00:00+00:00,60.500298,82.63513,55.1903,61.93087,0.0,0.002261259,1.1185,143.13002
2022-08-20 16:00:00+00:00,63.7403,73.47197,55.1003,64.75309,0.0,0.007402707,0.9223387,14.036275
2022-08-20 17:00:00+00:00,69.8603,58.49588,54.6503,70.74395,0.0,0.013423798,1.3422,360.0
2022-08-20 18:00:00+00:00,76.7003,45.56577,54.110302,78.92995,0.0,0.019570163,2.7670162,345.9637
2022-08-20 19:00:00+00:00,82.7303,36.910343,53.750298,84.97214,0.0,0.025050383,5.447451,340.8209
2022-08-20 20:00:00+00:00,86.9603,32.121773,53.6603,88.18193,0.0,0.02920344,9.637291,338.19852
2022-08-20 21:00:00+00:00,88.94029,30.169397,53.6603,88.71153,0.0,0.030925283,13.108897,334.7469
2022-08-20 22:00:00+00:00,89.84031,29.133957,53.4803,88.17163,0.0,0.030567147,15.951864,337.75092
2022-08-20 23:00:00+00:00,89.2103,30.111206,53.840298,85.841705,0.0,0.028157227,18.749475,342.64587
2022-08-21 00:00:00+00:00,88.2203,31.78984,54.4703,83.75606,0.0,0.02391705,19.05131,344.3318
2022-08-21 01:00:00+00:00,83.5403,37.52475,54.9203,78.86614,0.0,0.01722191,18.689327,348.95908
2022-08-21 02:00:00+00:00,78.8603,43.55755,54.8303,75.29151,0.0,0.010231757,15.514527,354.2073
2022-08-21 03:00:00+00:00,75.1703,49.220127,54.8303,73.04881,0.0,0.004646732,11.072585,351.87
2022-08-21 04:00:00+00:00,73.5503,50.618256,54.110302,72.54231,0.0,0.002378493,5.833382,355.60138
2022-08-21 05:00:00+00:00,71.66029,53.421307,53.840298,72.246346,0.0,0.000125296,2.4607,90.0
2022-08-21 06:00:00+00:00,69.3203,54.875065,52.4003,68.745125,0.0,0.00092889,6.502709,130.81499
2022-08-21 07:00:00+00:00,66.8003,57.698013,51.4103,65.2294,0.0,0.001460808,9.083983,142.00122
2022-08-21 08:00:00+00:00,65.1803,61.84957,51.770298,63.420277,0.0,0.001445718,9.440564,143.67308
2022-08-21 09:00:00+00:00,64.100296,65.732056,52.4003,62.375866,0.0,0.001308665,10.871913,143.3658
2022-08-21 10:00:00+00:00,63.8303,66.796524,52.5803,61.9182,0.0,0.001396755,12.170596,143.97253
2022-08-21 11:00:00+00:00,63.7403,67.007355,52.5803,61.450558,0.0,0.001611785,13.215351,146.04091
2022-08-21 12:00:00+00:00,62.9303,69.62584,52.8503,60.891582,0.0,0.001316306,12.0403805,144.83348
2022-08-21 13:00:00+00:00,62.210297,72.60104,53.3003,60.35379,0.0,0.001085468,11.908742,151.99092
2022-08-21 14:00:00+00:00,62.210297,73.08118,53.4803,60.113243,0.0,0.001960054,12.106697,152.48808
2022-08-21 15:00:00+00:00,65.0903,64.98648,53.0303,62.7254,0.0,0.004192574,10.821161,150.2552
2022-08-21 16:00:00+00:00,69.2303,54.500065,52.130302,67.00632,0.0,0.009123667,9.204379,154.05775
2022-08-21 17:00:00+00:00,73.91029,44.24646,50.7803,72.753586,0.0,0.014543511,5.405955,155.55606
2022-08-21 18:00:00+00:00,78.6803,35.55539,49.1603,79.95734,0.0,0.019702857,3.2028964,155.22488
2022-08-21 19:00:00+00:00,82.7303,30.023027,48.1703,86.42519,0.0,0.023557182,1.0004169,153.43501
2022-08-21 20:00:00+00:00,85.7903,26.395319,47.360302,89.80507,0.0,0.026497006,1.360714,170.53775
2022-08-21 21:00:00+00:00,87.590294,24.258635,46.640297,90.81998,0.0,0.02742636,2.721428,170.53775
2022-08-21 22:00:00+00:00,88.130295,24.836302,47.7203,91.90328,0.0,0.024682263,0.8065618,146.3099
2022-08-21 23:00:00+00:00,87.7703,26.780203,49.4303,88.41555,0.0,0.023546562,4.2561827,356.98727
2022-08-22 00:00:00+00:00,83.7203,41.401314,57.8003,81.464806,0.0,0.02051574,14.932707,351.38443
2022-08-22 01:00:00+00:00,78.3203,49.046627,57.6203,74.64433,0.0,0.014468404,17.918356,357.13766
2022-08-22 02:00:00+00:00,73.1903,57.80673,57.4403,69.8419,0.0,0.008191672,17.00267,359.24615
2022-08-22 03:00:00+00:00,69.0503,67.178474,57.710304,66.65662,0.0,0.003478864,15.441782,1.6602461
2022-08-22 04:00:00+00:00,68.060295,68.38375,57.2603,67.39741,0.0,0.001626588,9.23965,6.9528637
2022-08-22 05:00:00+00:00,67.2503,70.31855,57.2603,67.90821,0.0,0.000618428,5.101145,15.255177
2022-08-22 06:00:00+00:00,66.0803,73.22267,57.2603,67.402916,0.0,3.12e-05,3.407297,23.198618
2022-08-22 07:00:00+00:00,65.1803,75.548325,57.2603,66.780945,0.0,0.0,2.4093227,21.801476
2022-08-22 08:00:00+00:00,63.7403,80.47956,57.6203,65.55255,0.0,0.0,1.1406506,11.3098955
2022-08-22 09:00:00+00:00,63.2903,82.024124,57.710304,65.26602,0.0,0.0,0.63271916,44.999897
2022-08-22 10:00:00+00:00,62.3003,84.6555,57.6203,64.10659,0.0,0.0,1.1185,180.0
2022-08-22 11:00:00+00:00,61.760296,84.62274,57.0803,63.280212,0.0,0.0,2.6183414,160.0168
2022-08-22 12:00:00+00:00,60.0503,94.07622,58.340298,61.626873,0.0,0.0,2.2481573,5.7105074
2022-08-22 13:00:00+00:00,58.7903,96.20156,57.710304,60.08642,0.0,0.0,2.062412,347.4712
2022-08-22 14:00:00+00:00,58.610302,95.26843,57.2603,59.77236,0.0,0.00035371,1.9112936,339.44388
2022-08-22 15:00:00+00:00,59.1503,91.64485,56.7203,60.24447,0.0,0.002136006,1.9112936,339.44388
2022-08-22 16:00:00+00:00,61.310295,84.32081,56.5403,62.9358,0.0,0.00668209,1.1185,360.0
2022-08-22 17:00:00+00:00,65.4503,71.746666,56.090298,66.87199,0.0,0.012294084,1.360714,350.53775
2022-08-22 18:00:00+00:00,70.5803,59.94605,56.000298,73.27594,0.0,0.017956877,3.8616607,349.99207
2022-08-22 19:00:00+00:00,76.0703,48.080086,55.0103,78.43839,0.0,0.022794647,7.074015,341.56494
2022-08-22 20:00:00+00:00,81.4703,38.323677,53.6603,82.850266,0.0,0.026808973,9.93641,328.8151
2022-08-22 21:00:00+00:00,85.0703,33.56173,53.2103,85.05412,0.0,0.029281976,13.302158,317.72638
2022-08-22 22:00:00+00:00,85.6103,35.574314,55.2803,84.95112,0.0,0.028206928,15.409343,309.69904
2022-08-22 23:00:00+00:00,85.2503,38.783234,57.3503,84.01404,0.0,0.025162904,16.039461,309.90784
2022-08-23 00:00:00+00:00,84.44029,43.561962,59.8703,83.120415,0.0,0.020316103,15.237894,319.7637
2022-08-23 01:00:00+00:00,81.4703,48.56903,60.2303,80.203186,0.0,0.014147057,13.423864,336.42526
2022-08-23 02:00:00+00:00,77.240295,56.51643,60.590298,76.406815,0.0,0.008020932,13.305919,343.39294
2022-08-23 03:00:00+00:00,72.740295,65.26446,60.410297,72.18929,0.0,0.003474975,13.514887,347.57407
2022-08-23 04:00:00+00:00,68.9603,72.10224,59.6003,68.36709,0.0,0.001821487,13.0783205,347.15228
2022-08-23 05:00:00+00:00,65.7203,78.07663,58.7003,65.11726,0.0,0.001076173,11.318424,341.56494
2022-08-23 06:00:00+00:00,64.0103,81.02163,58.0703,64.299126,0.0,0.00039216,7.02076,337.5205
2022-08-23 07:00:00+00:00,62.750298,83.59499,57.710304,63.461983,0.0,3.14e-05,4.52958,327.09476
2022-08-23 08:00:00+00:00,61.6703,86.558464,57.6203,63.026863,0.0,0.0,2.608768,329.03632
2022-08-23 09:00:00+00:00,61.0403,88.50949,57.6203,62.733147,0.0,0.0,1.304384,329.03632
2022-08-23 10:00:00+00:00,60.9503,88.50532,57.5303,63.113422,0.0,0.0,0.8065618,56.309914
2022-08-23 11:00:00+00:00,60.8603,88.501114,57.4403,63.07829,0.0,0.0,1.3422,90.0
2022-08-23 12:00:00+00:00,61.0403,95.01122,59.6003,63.142284,0.0,0.0,2.5010421,10.304792
2022-08-23 13:00:00+00:00,59.960304,98.094124,59.4203,62.18119,0.0,0.0,1.0004169,26.564985
2022-08-23 14:00:00+00:00,59.510303,98.090454,58.9703,61.563545,0.0,0.000298205,1.414803,18.435053
2022-08-23 15:00:00+00:00,60.0503,95.91261,58.880302,62.332726,0.003937008,0.002051639,2.062412,77.4712
2022-08-23 16:00:00+00:00,62.210297,89.999504,59.2403,64.419304,0.0,0.006963978,2.5505724,74.74483
2022-08-23 17:00:00+00:00,67.5203,73.836784,58.880302,69.529396,0.0,0.012922908,3.0012505,26.564985
2022-08-23 18:00:00+00:00,72.2903,60.559467,57.890297,74.87401,0.0,0.01840508,5.447451,340.8209
2022-08-23 19:00:00+00:00,76.2503,50.682762,56.630302,78.333885,0.0,0.022859478,8.84959,339.27435
2022-08-23 20:00:00+00:00,80.1203,43.466274,55.9103,81.8071,0.0,0.026217446,10.894902,340.8209
2022-08-23 21:00:00+00:00,83.0003,41.02365,56.9003,84.19768,0.0,0.027590213,13.251275,338.19852
2022-08-23 22:00:00+00:00,83.990295,40.515095,57.4403,83.96259,0.0,0.02701237,15.7450485,337.44272
2022-08-23 23:00:00+00:00,83.5403,40.44582,56.9903,82.03734,0.0,0.024394497,17.073162,338.47733
2022-08-24 00:00:00+00:00,84.8903,40.26168,58.0703,83.65591,0.0,0.020467719,13.0438385,337.8336
2022-08-24 01:00:00+00:00,83.5403,40.97376,57.3503,82.23216,0.0,0.014476348,10.485304,348.92984
2022-08-24 02:00:00+00:00,80.1203,45.4903,57.1703,78.934,0.0,0.008497187,10.265856,348.6901
2022-08-24 03:00:00+00:00,74.3603,55.40049,57.3503,73.28428,0.0,0.003915914,11.406507,348.6901
2022-08-24 04:00:00+00:00,70.2203,63.716213,57.3503,69.669495,0.0,0.001985274,9.8833885,354.80566
2022-08-24 05:00:00+00:00,67.7903,68.57584,57.0803,67.72246,0.0,0.001176296,7.4361324,6.9111314
2022-08-24 06:00:00+00:00,66.7103,70.03336,56.630302,67.12277,0.0,0.000635935,4.740118,19.290138
2022-08-24 07:00:00+00:00,66.2603,69.985245,56.1803,66.90312,0.0,0.000350942,3.8486803,35.537766
2022-08-24 08:00:00+00:00,65.2703,71.72829,55.9103,66.16973,0.0,2.71e-05,3.1635957,44.999897
2022-08-24 09:00:00+00:00,64.1903,73.756134,55.640297,65.08742,0.0,0.0,2.5010421,26.564985
2022-08-24 10:00:00+00:00,62.750298,77.57569,55.640297,63.806404,0.0,0.0,2.9081001,22.61991
2022-08-24 11:00:00+00:00,62.0303,79.56828,55.640297,63.219624,0.0,0.0,2.5505724,37.875053
2022-08-24 12:00:00+00:00,59.510303,92.5529,57.3503,61.907417,0.0,0.0,1.7036484,113.19862
2022-08-24 13:00:00+00:00,58.880302,94.96582,57.4403,60.96946,0.0,0.0,1.7036484,66.801384
2022-08-24 14:00:00+00:00,57.890297,98.07721,57.3503,60.020542,0.0,0.000257057,1.5006253,63.435013
2022-08-24 15:00:00+00:00,58.4303,94.95628,56.9903,60.69824,0.0,0.001912388,1.2046614,111.801476
2022-08-24 16:00:00+00:00,62.0303,84.913704,57.4403,64.19191,0.0,0.006635006,1.6285605,105.945465
2022-08-24 17:00:00+00:00,68.3303,67.97203,57.3503,69.66722,0.0,0.012172505,2.062412,12.528798
2022-08-24 18:00:00+00:00,73.7303,56.217735,57.1703,75.580124,0.0,0.01810677,5.410581,352.87506
2022-08-24 19:00:00+00:00,77.1503,49.35241,56.7203,78.62612,0.0,0.022865903,9.745725,350.75397
2022-08-24 20:00:00+00:00,79.1303,44.899357,55.9103,79.62975,0.0,0.025732098,13.425728,349.43903
2022-08-24 21:00:00+00:00,80.66029,41.74155,55.2803,79.796196,0.0,0.027096206,16.71774,347.6375
2022-08-24 22:00:00+00:00,80.9303,41.78315,55.5503,79.473465,0.0,0.025963088,17.58003,345.25638
2022-08-24 23:00:00+00:00,79.7603,43.981346,55.9103,77.06515,0.0,0.022933358,18.867872,349.75598
2022-08-25 00:00:00+00:00,81.1103,43.617596,56.9003,76.730255,0.0,0.020246983,21.378277,346.69083
2022-08-25 01:00:00+00:00,76.9703,50.95253,57.4403,72.95839,0.0,0.013900721,19.456758,351.40417
2022-08-25 02:00:00+00:00,73.0103,59.29783,57.9803,70.59041,0.0,0.007448957,15.939312,355.16965
2022-08-25 03:00:00+00:00,69.6803,67.68527,58.5203,68.50684,0.0,0.002981784,13.205881,358.05856
2022-08-25 04:00:00+00:00,67.7903,72.21686,58.5203,67.1803,0.0,0.001565523,10.795698,354.05322
2022-08-25 05:00:00+00:00,65.810295,75.3614,57.8003,65.58797,0.0,0.000950918,8.2799225,1.5481218
2022-08-25 06:00:00+00:00,64.100296,78.70383,57.3503,64.596375,0.0,0.000303449,4.8290186,13.392516
2022-08-25 07:00:00+00:00,62.660297,82.24636,57.1703,64.060745,0.0,0.0,2.3779638,48.814175
2022-08-25 08:00:00+00:00,62.210297,83.56018,57.1703,64.200905,0.0,0.0,2.9081001,112.61991
2022-08-25 09:00:00+00:00,61.4003,85.428825,56.9903,63.18552,0.0,0.0,3.8486803,125.537766
2022-08-25 10:00:00+00:00,59.8703,89.903625,56.9003,61.437508,0.0,0.0,4.6116934,129.09386
2022-08-25 11:00:00+00:00,58.610302,94.04041,56.9003,59.828262,0.0,0.0,4.6116934,140.90616
2022-08-25 12:00:00+00:00,59.060303,90.163284,56.1803,60.46734,0.0,0.0,3.4799554,135.0001
2022-08-25 13:00:00+00:00,57.6203,94.01567,55.9103,58.82084,0.0,0.0,3.8094735,139.76372
2022-08-25 14:00:00+00:00,58.610302,89.26663,55.4603,58.785698,0.0,0.000623668,6.331145,147.99466
2022-08-25 15:00:00+00:00,61.9403,75.25165,54.020298,61.376316,0.0,0.00262678,6.4057927,155.22488
2022-08-25 16:00:00+00:00,65.7203,63.99921,53.2103,66.115074,0.0,0.006811379,2.5010421,169.6952
2022-08-25 17:00:00+00:00,70.4003,53.41691,52.6703,70.56017,0.0,0.013124722,1.4323789,38.65983
2022-08-25 18:00:00+00:00,75.0803,45.468735,52.5803,76.18006,0.0,0.019429876,4.457191,17.52567
2022-08-25 19:00:00+00:00,78.1403,42.59793,53.570297,78.79926,0.0,0.023818929,8.959178,357.13766
2022-08-25 20:00:00+00:00,79.850296,41.89036,54.6503,79.57844,0.0,0.026459582,14.014765,351.74063
2022-08-25 21:00:00+00:00,80.1203,42.623386,55.3703,78.5677,0.0,0.026729148,18.295597,348.0031
2022-08-25 22:00:00+00:00,79.310295,44.634888,55.9103,76.780655,0.0,0.025106432,20.805302,343.12366
2022-08-25 23:00:00+00:00,77.6903,47.69721,56.270298,74.605644,0.0,0.021614127,20.377584,342.75845
2022-08-26 00:00:00+00:00,80.030304,45.329388,56.9903,75.69086,0.0,0.01961672,21.596031,346.82742
2022-08-26 01:00:00+00:00,75.7103,52.78702,57.2603,71.490814,0.0,0.013301592,20.060787,352.9543
2022-08-26 02:00:00+00:00,69.7703,65.3332,57.6203,66.1769,0.0,0.006729393,20.233414,354.2895
2022-08-26 03:00:00+00:00,64.3703,78.98076,57.710304,61.750904,0.0,0.002143773,19.098532,354.62338
2022-08-26 04:00:00+00:00,61.6703,85.72176,57.3503,59.89479,0.0,0.000587448,15.047878,348.85715
2022-08-26 05:00:00+00:00,60.3203,89.05199,57.0803,59.152943,0.0,0.000162006,11.720257,346.75946
2022-08-26 06:00:00+00:00,59.3303,91.35398,56.810303,58.844315,0.0,0.0,9.083983,350.07382
2022-08-26 07:00:00+00:00,58.610302,94.04041,56.9003,58.754215,0.0,0.0,6.9670963,354.47253
2022-08-26 08:00:00+00:00,58.1603,94.642555,56.630302,58.870274,0.0,0.0,5.188683,7.4313188
